<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ECA,D,20110906,000000,2.0435,2.1335,2.0435,2.1335,146,0
ECA,D,20110907,000000,2.2167,2.3136,2.2167,2.2167,1516,0
ECA,D,20110908,000000,2.3136,2.3136,2.3136,2.3136,274,0
ECA,D,20110909,000000,2.2859,2.3136,2.2098,2.3136,871,0
ECA,D,20110912,000000,2.0435,2.2098,2.0435,2.2098,300,0
ECA,D,20110913,000000,2.2028,2.2028,2.2028,2.2028,1,0
ECA,D,20110914,000000,2.2028,2.2028,2.092,2.1821,5484,0
ECA,D,20110915,000000,2.0435,2.1405,2.0435,2.1405,867,0
ECA,D,20110916,000000,2.2305,2.2305,2.2305,2.2305,1,0
ECA,D,20110919,000000,2.2305,2.2375,2.2305,2.2375,1158,0
ECA,D,20110921,000000,2.1475,2.3552,2.1475,2.3552,1373,0
ECA,D,20110922,000000,2.3552,2.3552,2.1821,2.2859,5966,0
ECA,D,20110923,000000,2.3067,2.3067,2.0713,2.2859,6735,0
ECA,D,20110926,000000,2.3067,2.3067,2.2515,2.3067,2498,0
ECA,D,20110927,000000,2.3067,2.3067,2.3067,2.3067,2,0
ECA,D,20110928,000000,2.3067,2.4176,2.3067,2.4176,3209,0
ECA,D,20110929,000000,2.4176,2.4176,2.3621,2.3621,1735,0
ECA,D,20110930,000000,2.4107,2.4107,2.3621,2.4107,2432,0
ECA,D,20111003,000000,2.4107,2.4107,2.4107,2.4107,2,0
ECA,D,20111004,000000,2.4107,2.4107,2.4107,2.4107,2,0
ECA,D,20111005,000000,2.4107,2.4107,2.4107,2.4107,2,0
ECA,D,20111006,000000,2.4176,2.4176,2.2515,2.2515,6296,0
ECA,D,20111007,000000,2.3207,2.3207,2.3207,2.3207,4299,0
ECA,D,20111010,000000,2.3136,2.3136,2.2235,2.2235,1025,0
ECA,D,20111011,000000,2.3207,2.3207,2.3207,2.3207,2,0
ECA,D,20111012,000000,2.3207,2.3207,2.3207,2.3207,2,0
ECA,D,20111013,000000,2.3207,2.3207,2.2167,2.2167,2890,0
ECA,D,20111014,000000,2.2028,2.2235,2.2028,2.2235,788,0
ECA,D,20111017,000000,2.2997,2.2997,2.2997,2.2997,2,0
ECA,D,20111018,000000,2.2997,2.2997,2.2997,2.2997,2,0
ECA,D,20111019,000000,2.2997,2.2997,2.2997,2.2997,2,0
ECA,D,20111020,000000,2.2997,2.3136,2.2167,2.3136,28537,0
ECA,D,20111021,000000,2.3136,2.3207,2.2515,2.3207,4480,0
ECA,D,20111024,000000,2.3136,2.3136,2.2444,2.3136,5422,0
ECA,D,20111025,000000,2.3413,2.3413,2.2444,2.2791,2183,0
ECA,D,20111026,000000,2.2791,2.3275,2.2375,2.3275,16178,0
ECA,D,20111027,000000,2.3207,2.3207,2.3207,2.3207,1384,0
ECA,D,20111028,000000,2.3207,2.3207,2.3207,2.3207,2,0
ECA,D,20111031,000000,2.3207,2.3207,2.3207,2.3207,2,0
ECA,D,20111102,000000,2.3207,2.3275,2.3207,2.3207,794,0
ECA,D,20111103,000000,2.3207,2.3207,2.3207,2.3207,374,0
ECA,D,20111104,000000,2.3207,2.3207,2.2028,2.3207,4451,0
ECA,D,20111107,000000,2.3207,2.3207,2.2028,2.2028,911,0
ECA,D,20111108,000000,2.1959,2.2375,2.1959,2.2375,187,0
ECA,D,20111109,000000,2.2375,2.2375,2.2375,2.2375,285,0
ECA,D,20111110,000000,2.2375,2.2375,2.1959,2.1959,1713,0
ECA,D,20111114,000000,2.1959,2.1959,2.1959,2.1959,49,0
ECA,D,20111115,000000,2.1543,2.1543,2.1197,2.1197,210,0
ECA,D,20111116,000000,2.085,2.1613,2.0781,2.1613,4781,0
ECA,D,20111117,000000,2.0781,2.1613,2.0781,2.1613,145,0
ECA,D,20111118,000000,2.1751,2.1751,2.1613,2.1613,65,0
ECA,D,20111121,000000,2.1613,2.1613,2.1613,2.1613,49,0
ECA,D,20111122,000000,2.1751,2.1751,2.1751,2.1751,49,0
ECA,D,20111123,000000,2.1751,2.1751,2.1751,2.1751,49,0
ECA,D,20111124,000000,2.1751,2.1751,2.0781,2.085,5067,0
ECA,D,20111125,000000,2.1475,2.1681,2.1475,2.1475,448,0
ECA,D,20111128,000000,2.0781,2.0781,2.0157,2.0295,2829,0
ECA,D,20111129,000000,1.9881,2.1128,1.9881,2.1128,353,0
ECA,D,20111130,000000,2.0781,2.2515,2.0713,2.2515,6108,0
ECA,D,20111201,000000,2.2444,2.2444,2.2444,2.2444,304,0
ECA,D,20111202,000000,2.2444,2.5145,2.2444,2.5145,12552,0
ECA,D,20111205,000000,2.5145,2.5145,2.5145,2.5145,14,0
ECA,D,20111206,000000,2.5006,2.5006,2.4868,2.5006,10199,0
ECA,D,20111207,000000,2.4937,2.4937,2.2582,2.2859,650,0
ECA,D,20111208,000000,2.4523,2.4523,2.3484,2.3484,1659,0
ECA,D,20111209,000000,2.3552,2.3552,2.3275,2.3484,1516,0
ECA,D,20111212,000000,2.3552,2.3552,2.2167,2.2859,18957,0
ECA,D,20111213,000000,2.2859,2.2859,2.2859,2.2859,49,0
ECA,D,20111214,000000,2.2859,2.2859,2.1821,2.2791,1473,0
ECA,D,20111215,000000,2.2791,2.2791,2.2515,2.2515,49,0
ECA,D,20111216,000000,2.2791,2.2791,2.2167,2.2167,794,0
ECA,D,20111220,000000,2.189,2.2444,2.189,2.2444,1445,0
ECA,D,20111221,000000,2.2444,2.2859,2.2444,2.2859,1773,0
ECA,D,20111222,000000,2.2859,2.3484,2.2859,2.3484,74,0
ECA,D,20111223,000000,2.3484,2.3552,2.2859,2.3552,258,0
ECA,D,20111227,000000,2.4176,2.4176,2.4176,2.4176,16,0
ECA,D,20111228,000000,2.4176,2.4176,2.4176,2.4176,14,0
ECA,D,20111229,000000,2.4107,2.4107,2.3898,2.3898,447,0
ECA,D,20111230,000000,2.358,2.358,2.2158,2.3282,3720,0
ECA,D,20120102,000000,2.3552,2.3552,2.3552,2.3552,43,0
ECA,D,20120103,000000,2.3552,2.3552,2.3552,2.3552,56,0
ECA,D,20120104,000000,2.3552,2.3552,2.2859,2.2859,809,0
ECA,D,20120105,000000,2.2515,2.2515,2.0089,2.0089,3035,0
ECA,D,20120109,000000,2.0157,2.0781,2.0157,2.0781,119,0
ECA,D,20120110,000000,2.092,2.1821,2.092,2.1821,166,0
ECA,D,20120111,000000,2.1543,2.1751,2.1197,2.1751,2132,0
ECA,D,20120112,000000,2.1751,2.1751,2.0435,2.0713,11757,0
ECA,D,20120113,000000,2.0713,2.1058,2.0713,2.1058,576,0
ECA,D,20120116,000000,2.1058,2.1058,2.1058,2.1058,191,0
ECA,D,20120117,000000,2.1058,2.1058,2.0575,2.1058,327,0
ECA,D,20120118,000000,2.0989,2.0989,2.0781,2.0781,31,0
ECA,D,20120119,000000,2.0713,2.0713,2.0435,2.0435,16111,0
ECA,D,20120120,000000,2.0781,2.0781,2.0781,2.0781,4903,0
ECA,D,20120123,000000,2.0781,2.0781,2.0781,2.0781,14,0
ECA,D,20120124,000000,2.0089,2.0781,2.0089,2.0781,1447,0
ECA,D,20120125,000000,2.0713,2.0781,1.9742,2.0781,3842,0
ECA,D,20120126,000000,2.0713,2.0713,1.9812,1.9812,678,0
ECA,D,20120127,000000,1.9603,2.0435,1.8911,2.0435,2888,0
ECA,D,20120130,000000,2.0435,2.0435,2.0089,2.0089,634,0
ECA,D,20120131,000000,2.0062,2.0436,2.0062,2.0062,6331,0
ECA,D,20120201,000000,2.0089,2.1405,1.905,2.1405,3090,0
ECA,D,20120202,000000,2.1405,2.1405,2.1405,2.1405,447,0
ECA,D,20120203,000000,2.0781,2.0781,1.905,2.0781,2974,0
ECA,D,20120206,000000,2.0781,2.0781,2.0781,2.0781,694,0
ECA,D,20120207,000000,2.0781,2.0781,2.0781,2.0781,1564,0
ECA,D,20120208,000000,2.0781,2.0781,2.0089,2.0781,9028,0
ECA,D,20120209,000000,2.0781,2.0781,2.0089,2.0781,4707,0
ECA,D,20120210,000000,2.0781,2.0781,2.0781,2.0781,822,0
ECA,D,20120213,000000,2.0781,2.0781,1.9396,2.0019,5282,0
ECA,D,20120214,000000,1.9396,2.0089,1.8704,1.8704,7143,0
ECA,D,20120215,000000,1.8772,1.9742,1.8772,1.9742,4522,0
ECA,D,20120216,000000,1.9742,2.0019,1.9258,1.9742,3049,0
ECA,D,20120217,000000,2.0019,2.0089,2.0019,2.0089,2086,0
ECA,D,20120220,000000,2.0019,2.0227,1.9812,2.0227,354,0
ECA,D,20120221,000000,2.0295,2.0295,1.9465,1.9465,7799,0
ECA,D,20120222,000000,1.9465,1.9881,1.9396,1.9881,5644,0
ECA,D,20120223,000000,1.9812,1.9812,1.8842,1.9742,3664,0
ECA,D,20120224,000000,1.9742,1.9742,1.9742,1.9742,203,0
ECA,D,20120227,000000,1.9742,2.0089,1.8704,1.8704,12505,0
ECA,D,20120228,000000,1.9189,2.0781,1.9189,2.0089,15533,0
ECA,D,20120229,000000,2.0062,2.3879,2.0062,2.1484,15024,0
ECA,D,20120301,000000,2.1475,2.1475,2.0781,2.1475,1998,0
ECA,D,20120302,000000,2.1475,2.2167,2.1475,2.189,8822,0
ECA,D,20120305,000000,2.189,2.2444,1.9396,2.189,4242,0
ECA,D,20120306,000000,2.1821,2.1821,2.0435,2.1405,1021,0
ECA,D,20120307,000000,2.1405,2.1405,2.1405,2.1405,47,0
ECA,D,20120308,000000,2.1405,2.1405,2.1405,2.1405,49,0
ECA,D,20120309,000000,2.1267,2.1267,2.1267,2.1267,49,0
ECA,D,20120312,000000,2.1267,2.1267,2.1128,2.1128,459,0
ECA,D,20120313,000000,2.1267,2.2098,2.1197,2.1197,5836,0
ECA,D,20120314,000000,2.1267,2.272,2.1267,2.272,4808,0
ECA,D,20120315,000000,2.2997,2.4036,2.2444,2.3552,3450,0
ECA,D,20120316,000000,2.3484,2.4036,2.3484,2.4036,954,0
ECA,D,20120319,000000,2.4036,2.4036,2.3898,2.3898,6098,0
ECA,D,20120320,000000,2.3898,2.3898,2.3898,2.3898,43,0
ECA,D,20120321,000000,2.3829,2.3829,2.3829,2.3829,43,0
ECA,D,20120322,000000,2.2515,2.3829,2.2515,2.3829,788,0
ECA,D,20120323,000000,2.3552,2.3552,2.2444,2.2859,1364,0
ECA,D,20120326,000000,2.3207,2.3207,2.189,2.2859,5742,0
ECA,D,20120327,000000,2.2859,2.2859,2.272,2.272,2425,0
ECA,D,20120328,000000,2.2167,2.3484,2.1959,2.3484,8368,0
ECA,D,20120329,000000,2.3484,2.3484,2.2235,2.272,1446,0
ECA,D,20120330,000000,2.2756,2.358,2.1708,2.358,3029,0
ECA,D,20120402,000000,2.3552,2.3552,2.3552,2.3552,14,0
ECA,D,20120403,000000,2.3413,2.3413,2.2235,2.3207,913,0
ECA,D,20120404,000000,2.3207,2.3207,2.2997,2.3067,5046,0
ECA,D,20120405,000000,2.3275,2.3275,2.2859,2.3275,957,0
ECA,D,20120410,000000,2.2515,2.3275,2.2167,2.2167,4639,0
ECA,D,20120411,000000,2.2444,2.2444,2.1475,2.2167,1659,0
ECA,D,20120412,000000,2.2305,2.3207,2.2305,2.3207,1159,0
ECA,D,20120413,000000,2.3345,2.376,2.1821,2.3136,2655,0
ECA,D,20120416,000000,2.2791,2.2791,2.2791,2.2791,49,0
ECA,D,20120417,000000,2.2515,2.2582,2.1821,2.2582,1025,0
ECA,D,20120418,000000,2.2582,2.2582,2.2582,2.2582,49,0
ECA,D,20120419,000000,2.2582,2.2582,2.2582,2.2582,49,0
ECA,D,20120420,000000,2.2582,2.2582,2.1475,2.2028,2330,0
ECA,D,20120423,000000,2.2028,2.2028,2.2028,2.2028,49,0
ECA,D,20120424,000000,2.2028,2.2028,2.092,2.1475,3401,0
ECA,D,20120425,000000,2.1475,2.1821,2.092,2.1197,3029,0
ECA,D,20120427,000000,2.1405,2.1405,2.0089,2.1335,5556,0
ECA,D,20120507,000000,2.1475,2.1475,2.1475,2.1475,49,0
ECA,D,20120508,000000,2.1405,2.1405,2.1405,2.1405,49,0
ECA,D,20120509,000000,2.1475,2.1475,2.1197,2.1197,31,0
ECA,D,20120511,000000,2.1197,2.1197,2.1197,2.1197,49,0
ECA,D,20120514,000000,2.1405,2.1405,2.0435,2.1335,168,0
ECA,D,20120515,000000,2.0435,2.1335,2.0435,2.1335,578,0
ECA,D,20120516,000000,2.0435,2.1058,2.0435,2.0989,2651,0
ECA,D,20120517,000000,2.1128,2.1335,2.0781,2.085,444,0
ECA,D,20120518,000000,2.0781,2.1335,2.0781,2.1197,1532,0
ECA,D,20120521,000000,2.1267,2.1267,2.0089,2.1128,3161,0
ECA,D,20120522,000000,2.1197,2.1197,2.1197,2.1197,49,0
ECA,D,20120523,000000,2.1197,2.1197,2.1197,2.1197,3766,0
ECA,D,20120524,000000,2.1197,2.1197,2.1197,2.1197,194,0
ECA,D,20120525,000000,2.1197,2.1197,1.995,2.0781,6187,0
ECA,D,20120528,000000,2.1128,2.1128,2.1128,2.1128,319,0
ECA,D,20120529,000000,2.0781,2.0781,2.0781,2.0781,2773,0
ECA,D,20120530,000000,2.1058,2.1058,2.1058,2.1058,276,0
ECA,D,20120531,000000,2.0885,2.0885,2.0062,2.0885,320,0
ECA,D,20120601,000000,2.092,2.092,1.8704,2.0643,4269,0
ECA,D,20120604,000000,2.0713,2.0713,2.0713,2.0713,1,0
ECA,D,20120605,000000,2.0661,2.0661,2.0661,2.0661,628,0
ECA,D,20120606,000000,2.0661,2.0737,2.0062,2.0062,9797,0
ECA,D,20120608,000000,2.0435,2.0435,1.9673,2.0295,3002,0
ECA,D,20120611,000000,2.0295,2.0435,2.0089,2.0435,1950,0
ECA,D,20120612,000000,2.0435,2.0575,2.0435,2.0575,738,0
ECA,D,20120613,000000,2.0575,2.2167,2.0575,2.1821,10547,0
ECA,D,20120614,000000,2.1751,2.1751,2.1751,2.1751,14,0
ECA,D,20120615,000000,2.1785,2.1785,2.1484,2.1484,1397,0
ECA,D,20120618,000000,2.1405,2.1405,2.1405,2.1405,684,0
ECA,D,20120619,000000,2.1405,2.1681,2.1405,2.1405,694,0
ECA,D,20120620,000000,2.1405,2.1613,2.1405,2.1613,611,0
ECA,D,20120621,000000,2.1613,2.1613,2.1613,2.1613,613,0
ECA,D,20120622,000000,2.1484,2.1484,2.1334,2.1409,667,0
ECA,D,20120625,000000,2.1405,2.1405,2.1405,2.1405,788,0
ECA,D,20120626,000000,2.1334,2.1334,2.1334,2.1334,608,0
ECA,D,20120627,000000,2.1334,2.1634,2.111,2.1634,8787,0
ECA,D,20120628,000000,2.1634,2.3431,2.111,2.2532,6164,0
ECA,D,20120629,000000,2.2831,2.3282,2.2682,2.3282,932,0
ECA,D,20120702,000000,2.313,2.3207,2.3056,2.3207,696,0
ECA,D,20120703,000000,2.313,2.3207,2.3056,2.3207,3810,0
ECA,D,20120704,000000,2.3954,2.5078,2.3954,2.5002,2273,0
ECA,D,20120705,000000,2.4778,2.4778,2.4554,2.4554,1336,0
ECA,D,20120706,000000,2.4478,2.4554,2.4478,2.4554,1609,0
ECA,D,20120709,000000,2.4554,2.4554,2.3207,2.3355,3356,0
ECA,D,20120710,000000,2.313,2.313,2.1184,2.2906,9058,0
ECA,D,20120711,000000,2.2008,2.2608,2.0811,2.1259,2082,0
ECA,D,20120712,000000,2.096,2.096,2.0661,2.0885,5552,0
ECA,D,20120713,000000,2.0585,2.0661,1.9987,2.0661,11017,0
ECA,D,20120716,000000,2.096,2.1785,2.096,2.1484,321,0
ECA,D,20120717,000000,2.1484,2.1484,2.096,2.096,360,0
ECA,D,20120718,000000,2.096,2.096,2.0737,2.0885,4502,0
ECA,D,20120719,000000,2.0885,2.0885,2.0436,2.0661,21734,0
ECA,D,20120720,000000,2.0661,2.1409,2.0661,2.1409,1081,0
ECA,D,20120723,000000,2.0737,2.1409,2.0737,2.1409,19,0
ECA,D,20120724,000000,2.1409,2.1409,2.1409,2.1409,6,0
ECA,D,20120725,000000,2.1409,2.2831,2.1409,2.2831,3313,0
ECA,D,20120726,000000,2.2457,2.2457,2.2457,2.2457,709,0
ECA,D,20120727,000000,2.2008,2.2008,2.1708,2.1708,254,0
ECA,D,20120730,000000,2.156,2.156,2.156,2.156,134,0
ECA,D,20120731,000000,2.1484,2.2457,2.0811,2.2457,6345,0
ECA,D,20120801,000000,2.2457,2.2457,2.156,2.156,1748,0
ECA,D,20120802,000000,2.156,2.156,2.156,2.156,27,0
ECA,D,20120803,000000,2.1334,2.1409,2.096,2.1409,1259,0
ECA,D,20120806,000000,2.1409,2.1409,2.1035,2.1035,721,0
ECA,D,20120807,000000,2.0811,2.111,2.0585,2.0585,3623,0
ECA,D,20120808,000000,2.0585,2.096,1.9687,2.096,18552,0
ECA,D,20120809,000000,2.0885,2.0885,1.9388,1.9687,4989,0
ECA,D,20120810,000000,1.9463,1.9463,1.9463,1.9463,1765,0
ECA,D,20120813,000000,1.9089,1.9089,1.8714,1.879,534,0
ECA,D,20120814,000000,1.834,1.834,1.5046,1.5046,76919,0
ECA,D,20120816,000000,1.5046,1.7966,1.4821,1.7966,17765,0
ECA,D,20120817,000000,1.9089,1.9913,1.879,1.9913,2010,0
ECA,D,20120820,000000,1.9913,2.0212,1.8041,2.0212,3019,0
ECA,D,20120821,000000,2.0212,2.0212,1.9762,1.9762,27,0
ECA,D,20120822,000000,1.9762,1.9762,1.8714,1.8714,280,0
ECA,D,20120823,000000,1.9089,1.9463,1.879,1.9463,7258,0
ECA,D,20120824,000000,1.9463,1.9463,1.9463,1.9463,13,0
ECA,D,20120827,000000,1.9463,1.9463,1.849,1.849,1064,0
ECA,D,20120828,000000,1.8565,1.8565,1.8565,1.8565,13,0
ECA,D,20120829,000000,1.8565,1.8565,1.7367,1.8565,3027,0
ECA,D,20120830,000000,1.8565,1.8565,1.7293,1.7966,8541,0
ECA,D,20120831,000000,1.7966,1.8116,1.7591,1.7591,5037,0
ECA,D,20120903,000000,1.7815,1.819,1.7591,1.819,2740,0
ECA,D,20120904,000000,1.819,1.819,1.8116,1.819,6705,0
ECA,D,20120905,000000,1.819,1.849,1.819,1.849,4130,0
ECA,D,20120906,000000,1.849,1.849,1.849,1.849,13,0
ECA,D,20120907,000000,1.849,1.9463,1.849,1.9463,6322,0
ECA,D,20120910,000000,1.9463,2.0137,1.8714,1.9837,8057,0
ECA,D,20120911,000000,1.9463,1.9463,1.9463,1.9463,74,0
ECA,D,20120912,000000,1.9089,2.0137,1.8864,2.0137,7000,0
ECA,D,20120913,000000,2.0062,2.0137,1.8864,2.0137,4783,0
ECA,D,20120914,000000,2.0137,2.0137,2.0137,2.0137,27,0
ECA,D,20120917,000000,1.9837,1.9837,1.9463,1.9762,7030,0
ECA,D,20120918,000000,1.9687,1.9687,1.9687,1.9687,13,0
ECA,D,20120919,000000,1.9687,1.9987,1.9687,1.9987,6105,0
ECA,D,20120920,000000,1.9913,1.9987,1.9913,1.9987,482,0
ECA,D,20120921,000000,2.0062,2.0062,2.0062,2.0062,27,0
ECA,D,20120924,000000,1.9463,1.9463,1.8864,1.9463,2741,0
ECA,D,20120925,000000,1.9089,1.9463,1.9089,1.9089,2140,0
ECA,D,20120926,000000,1.9089,1.9762,1.9089,1.9762,9526,0
ECA,D,20120927,000000,1.9762,1.9762,1.9388,1.9762,5392,0
ECA,D,20120928,000000,1.9762,1.9762,1.9388,1.9762,680,0
ECA,D,20121001,000000,1.9762,1.9762,1.9463,1.9613,7560,0
ECA,D,20121002,000000,1.9164,1.9687,1.8938,1.9687,2939,0
ECA,D,20121003,000000,1.9613,2.0585,1.8938,2.0212,12641,0
ECA,D,20121004,000000,2.0212,2.0212,2.0137,2.0137,27,0
ECA,D,20121005,000000,2.0137,2.0137,1.9987,2.0137,13385,0
ECA,D,20121008,000000,2.0137,2.0137,2.0137,2.0137,41,0
ECA,D,20121009,000000,2.0137,2.0137,2.0137,2.0137,27,0
ECA,D,20121010,000000,2.0137,2.0137,1.9463,2.0137,167,0
ECA,D,20121011,000000,2.0137,2.0137,2.0137,2.0137,13,0
ECA,D,20121012,000000,2.0137,2.0137,2.0137,2.0137,13,0
ECA,D,20121015,000000,2.0137,2.0137,1.9388,1.9687,1002,0
ECA,D,20121016,000000,1.9687,2.0212,1.9089,1.9463,31728,0
ECA,D,20121017,000000,1.9388,1.9762,1.9388,1.9762,201,0
ECA,D,20121018,000000,1.9762,1.9762,1.8714,1.9388,2110,0
ECA,D,20121019,000000,1.9388,1.9388,1.7591,1.9388,28603,0
ECA,D,20121022,000000,1.9388,1.9388,1.9388,1.9388,13,0
ECA,D,20121023,000000,1.9388,1.9687,1.789,1.9687,2350,0
ECA,D,20121024,000000,1.9613,1.9613,1.9613,1.9613,13,0
ECA,D,20121025,000000,1.9613,1.9687,1.9613,1.9687,547,0
ECA,D,20121026,000000,1.9687,1.9687,1.8639,1.9388,165,0
ECA,D,20121029,000000,1.8639,1.9388,1.8639,1.9388,341,0
ECA,D,20121030,000000,1.8639,1.8639,1.8639,1.8639,814,0
ECA,D,20121102,000000,1.8639,1.8639,1.8639,1.8639,13,0
ECA,D,20121105,000000,1.8639,1.8639,1.7217,1.8639,4600,0
ECA,D,20121106,000000,1.8639,1.8639,1.8639,1.8639,13,0
ECA,D,20121107,000000,1.8639,1.8639,1.7066,1.849,311,0
ECA,D,20121109,000000,1.834,1.834,1.834,1.834,27,0
ECA,D,20121112,000000,1.834,1.834,1.834,1.834,27,0
ECA,D,20121113,000000,1.834,1.834,1.7293,1.7293,882,0
ECA,D,20121114,000000,1.7142,1.7142,1.7142,1.7142,68,0
ECA,D,20121115,000000,1.7142,1.7142,1.557,1.557,2778,0
ECA,D,20121116,000000,1.572,1.8639,1.572,1.7293,7380,0
ECA,D,20121119,000000,1.7367,1.7442,1.7367,1.7442,146,0
ECA,D,20121120,000000,1.7367,1.7367,1.6543,1.6543,2751,0
ECA,D,20121121,000000,1.6543,1.7217,1.6469,1.6469,1118,0
ECA,D,20121122,000000,1.6543,1.6543,1.6543,1.6543,27,0
ECA,D,20121123,000000,1.6543,1.6543,1.6543,1.6543,13,0
ECA,D,20121126,000000,1.6693,1.7066,1.6094,1.6094,1161,0
ECA,D,20121127,000000,1.587,1.587,1.587,1.587,2004,0
ECA,D,20121128,000000,1.587,1.587,1.572,1.572,842,0
ECA,D,20121129,000000,1.572,1.572,1.5122,1.5122,187,0
ECA,D,20121130,000000,1.4596,1.542,1.4596,1.4972,50140,0
ECA,D,20121203,000000,1.5046,1.5046,1.4672,1.5046,7042,0
ECA,D,20121204,000000,1.4596,1.5122,1.4298,1.4298,2773,0
ECA,D,20121205,000000,1.4298,1.4298,1.4298,1.4298,167,0
ECA,D,20121206,000000,1.4298,1.6469,1.4298,1.6469,3877,0
ECA,D,20121207,000000,1.572,1.6469,1.4972,1.6469,4670,0
ECA,D,20121210,000000,1.6469,1.6469,1.4972,1.5496,5551,0
ECA,D,20121211,000000,1.5046,1.602,1.5046,1.602,209,0
ECA,D,20121212,000000,1.5346,1.6094,1.5346,1.6094,1592,0
ECA,D,20121213,000000,1.6094,1.6843,1.6094,1.6843,4172,0
ECA,D,20121214,000000,1.6169,1.7142,1.6169,1.7066,3487,0
ECA,D,20121217,000000,1.7066,1.7442,1.6918,1.7442,868,0
ECA,D,20121218,000000,1.7442,1.7442,1.6843,1.7066,1350,0
ECA,D,20121219,000000,1.6619,1.7217,1.6394,1.7217,2798,0
ECA,D,20121220,000000,1.7217,1.7367,1.6394,1.6918,3316,0
ECA,D,20121221,000000,1.6918,1.7217,1.6843,1.7217,2541,0
ECA,D,20121227,000000,1.7217,1.7217,1.6394,1.6993,2140,0
ECA,D,20121228,000000,1.7066,1.7066,1.6843,1.6843,2007,0
ECA,D,20130102,000000,1.6993,1.6993,1.6843,1.6993,1367,0
ECA,D,20130103,000000,1.7066,1.7066,1.6244,1.6918,11374,0
ECA,D,20130104,000000,1.6918,1.6918,1.6469,1.6693,9807,0
ECA,D,20130107,000000,1.6693,1.6693,1.6619,1.6619,13360,0
ECA,D,20130108,000000,1.6693,1.6693,1.6094,1.6693,1539,0
ECA,D,20130109,000000,1.587,1.6318,1.557,1.6318,16051,0
ECA,D,20130110,000000,1.6318,1.6469,1.572,1.6469,3756,0
ECA,D,20130111,000000,1.6318,1.6693,1.6318,1.6693,1467,0
ECA,D,20130114,000000,1.6094,1.6619,1.6094,1.6619,2144,0
ECA,D,20130115,000000,1.6619,1.6619,1.6394,1.6469,1368,0
ECA,D,20130116,000000,1.6394,1.6394,1.542,1.6169,3981,0
ECA,D,20130117,000000,1.6169,1.6318,1.6094,1.6244,2692,0
ECA,D,20130118,000000,1.6244,1.6318,1.6169,1.6169,1649,0
ECA,D,20130121,000000,1.6094,1.6094,1.4972,1.6094,9917,0
ECA,D,20130122,000000,1.6094,1.6094,1.4972,1.6094,39992,0
ECA,D,20130123,000000,1.6094,1.6094,1.4972,1.4972,18091,0
ECA,D,20130124,000000,1.4972,1.4972,1.4897,1.4897,1403,0
ECA,D,20130125,000000,1.4897,1.4897,1.4821,1.4897,3033,0
ECA,D,20130128,000000,1.4748,1.4748,1.4073,1.4522,4607,0
ECA,D,20130129,000000,1.4522,1.4522,1.3773,1.3773,3280,0
ECA,D,20130130,000000,1.3773,1.3924,1.3399,1.3698,4199,0
ECA,D,20130131,000000,1.3549,1.3698,1.3549,1.3698,670,0
ECA,D,20130201,000000,1.3625,1.3625,1.3475,1.3475,2024,0
ECA,D,20130204,000000,1.3475,1.3475,1.3475,1.3475,37,0
ECA,D,20130205,000000,1.3549,1.4223,1.3399,1.4073,8133,0
ECA,D,20130207,000000,1.3399,1.3399,1.3399,1.3399,2632,0
ECA,D,20130208,000000,1.3475,1.3475,1.2352,1.2352,549,0
ECA,D,20130211,000000,1.2576,1.2576,1.2576,1.2576,1,0
ECA,D,20130212,000000,1.2352,1.2352,1.1602,1.1977,1418,0
ECA,D,20130213,000000,1.1977,1.2202,1.1228,1.2202,4616,0
ECA,D,20130214,000000,1.1902,1.2202,1.1902,1.2202,1215,0
ECA,D,20130215,000000,1.1827,1.2202,1.1453,1.1453,1144,0
ECA,D,20130218,000000,1.1602,1.2276,1.1453,1.2202,1982,0
ECA,D,20130219,000000,1.1827,1.3475,1.1827,1.3475,9159,0
ECA,D,20130220,000000,1.3475,1.3773,1.2426,1.3773,5630,0
ECA,D,20130221,000000,1.325,1.4373,1.2726,1.4373,8254,0
ECA,D,20130222,000000,1.4073,1.4596,1.4073,1.4522,24038,0
ECA,D,20130225,000000,1.4972,1.572,1.4897,1.572,7822,0
ECA,D,20130226,000000,1.5645,1.6094,1.5346,1.542,5044,0
ECA,D,20130227,000000,1.542,1.542,1.4447,1.5346,3077,0
ECA,D,20130228,000000,1.5346,1.5346,1.4897,1.5196,2419,0
ECA,D,20130301,000000,1.5196,1.5196,1.4373,1.4672,2964,0
ECA,D,20130304,000000,1.4672,1.4672,1.3999,1.4373,4534,0
ECA,D,20130305,000000,1.4447,1.4672,1.4447,1.4522,1470,0
ECA,D,20130306,000000,1.4596,1.4596,1.4373,1.4373,1749,0
ECA,D,20130307,000000,1.4298,1.6469,1.4298,1.6469,9316,0
ECA,D,20130308,000000,1.602,1.6094,1.4821,1.6094,22866,0
ECA,D,20130311,000000,1.6094,1.6094,1.5645,1.6094,10658,0
ECA,D,20130312,000000,1.6094,1.6094,1.5645,1.602,593,0
ECA,D,20130313,000000,1.602,1.602,1.5122,1.587,2259,0
ECA,D,20130314,000000,1.587,1.602,1.572,1.602,1593,0
ECA,D,20130315,000000,1.572,1.6543,1.572,1.6543,13337,0
ECA,D,20130318,000000,1.6469,1.6843,1.4821,1.6843,11219,0
