<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
VRB,D,20121012,000000,0.7326,0.7676,0.7326,0.7676,464,0
VRB,D,20121015,000000,0.7676,0.9159,0.7676,0.9159,5389,0
VRB,D,20121016,000000,0.9159,0.9159,0.9159,0.9159,447,0
VRB,D,20121017,000000,0.8111,0.8111,0.7501,0.7501,2497,0
VRB,D,20121018,000000,0.785,0.785,0.785,0.785,2064,0
VRB,D,20121023,000000,0.7937,0.9246,0.7937,0.9159,2991,0
VRB,D,20121024,000000,0.9159,0.9159,0.9159,0.9159,10,0
VRB,D,20121025,000000,0.9159,0.9159,0.846,0.846,1743,0
VRB,D,20121029,000000,0.8285,0.8548,0.6978,0.8548,2179,0
VRB,D,20121031,000000,0.7676,0.785,0.7588,0.785,2706,0
VRB,D,20121107,000000,0.7588,0.7588,0.6892,0.7414,2637,0
VRB,D,20121108,000000,0.663,0.663,0.6541,0.6541,1720,0
VRB,D,20121120,000000,0.6456,0.6456,0.6106,0.6106,459,0
VRB,D,20121122,000000,0.6192,0.6541,0.6192,0.6456,2878,0
VRB,D,20121123,000000,0.6456,0.6456,0.6456,0.6456,333,0
VRB,D,20121126,000000,0.6017,0.6017,0.6017,0.6017,343,0
VRB,D,20121127,000000,0.5845,0.5845,0.5495,0.5495,3095,0
VRB,D,20121130,000000,0.5407,0.6106,0.5407,0.6106,23961,0
VRB,D,20121204,000000,0.6106,0.6456,0.5495,0.5495,2293,0
VRB,D,20121206,000000,0.5495,0.5495,0.5495,0.5495,116,0
VRB,D,20121211,000000,0.5495,0.5495,0.5233,0.5233,459,0
VRB,D,20121212,000000,0.47962,0.48855,0.47962,0.47962,1377,0
VRB,D,20121213,000000,0.47962,0.4971,0.47962,0.4971,696,0
VRB,D,20121214,000000,0.47962,0.47962,0.43611,0.43611,7436,0
VRB,D,20121217,000000,0.43611,0.5233,0.43611,0.5233,8978,0
VRB,D,20121218,000000,0.5147,0.628,0.5147,0.628,1662,0
VRB,D,20121219,000000,0.628,0.7152,0.628,0.7152,1186,0
VRB,D,20121220,000000,0.7152,0.7588,0.7152,0.7588,986,0
VRB,D,20121221,000000,0.785,0.8809,0.724,0.8285,7724,0
VRB,D,20121227,000000,0.8285,0.9159,0.8285,0.907,1934,0
VRB,D,20121228,000000,0.907,1.1252,0.907,1.1252,8473,0
VRB,D,20130102,000000,0.9159,1.1252,0.9159,1.0467,5665,0
VRB,D,20130103,000000,1.0467,1.0467,0.9421,0.9421,1169,0
VRB,D,20130104,000000,0.9421,0.9421,0.9421,0.9421,116,0
VRB,D,20130107,000000,0.9421,0.9421,0.9421,0.9421,116,0
VRB,D,20130108,000000,0.9421,0.9421,0.9421,0.9421,116,0
VRB,D,20130109,000000,0.9421,1.0206,0.9421,1.0206,2683,0
VRB,D,20130111,000000,1.0206,1.0467,1.0206,1.0467,574,0
VRB,D,20130114,000000,1.0467,1.0467,1.0467,1.0467,35,0
VRB,D,20130115,000000,1.0467,1.0467,1.0467,1.0467,68,0
VRB,D,20130116,000000,1.0467,1.0467,1.0467,1.0467,98,0
VRB,D,20130117,000000,1.0467,1.0467,1.0467,1.0467,98,0
VRB,D,20130118,000000,1.0467,1.0467,1.0467,1.0467,57,0
VRB,D,20130121,000000,1.0467,1.0467,1.038,1.038,2363,0
VRB,D,20130122,000000,1.0029,1.0029,0.8722,0.8722,3875,0
VRB,D,20130124,000000,0.8898,0.9507,0.8898,0.9507,2752,0
VRB,D,20130125,000000,0.9507,0.9507,0.9507,0.9507,109,0
VRB,D,20130128,000000,0.9507,0.9507,0.9507,0.9507,223,0
VRB,D,20130129,000000,0.9507,0.9507,0.9507,0.9507,79,0
VRB,D,20130130,000000,0.9507,0.9507,0.9507,0.9507,68,0
VRB,D,20130131,000000,0.9507,0.9507,0.9507,0.9507,57,0
VRB,D,20130201,000000,0.9421,0.9421,0.9421,0.9421,57,0
VRB,D,20130204,000000,0.9421,0.9421,0.9421,0.9421,57,0
VRB,D,20130205,000000,0.9421,0.9421,0.9421,0.9421,57,0
VRB,D,20130206,000000,0.9421,0.9421,0.9421,0.9421,57,0
VRB,D,20130207,000000,0.9421,0.9421,0.9421,0.9421,57,0
VRB,D,20130208,000000,0.9421,0.9421,0.9421,0.9421,57,0
VRB,D,20130211,000000,0.9421,0.9421,0.9421,0.9421,68,0
VRB,D,20130212,000000,0.9421,0.9421,0.8548,0.8548,3663,0
VRB,D,20130213,000000,0.8898,0.8898,0.8898,0.8898,57,0
VRB,D,20130214,000000,0.8984,0.8984,0.8898,0.8898,57,0
VRB,D,20130215,000000,0.8898,0.8898,0.8898,0.8898,57,0
VRB,D,20130218,000000,0.8898,0.8898,0.8898,0.8898,10,0
VRB,D,20130219,000000,0.8898,0.8898,0.8898,0.8898,57,0
VRB,D,20130220,000000,0.8898,0.8898,0.8898,0.8898,57,0
VRB,D,20130221,000000,0.8898,0.8898,0.8898,0.8898,57,0
VRB,D,20130222,000000,0.8898,0.8898,0.8898,0.8898,35,0
VRB,D,20130225,000000,0.8898,0.8898,0.8722,0.8722,57,0
VRB,D,20130226,000000,0.8722,0.8722,0.8722,0.8722,57,0
VRB,D,20130227,000000,0.8722,0.8722,0.8722,0.8722,45,0
VRB,D,20130228,000000,0.8722,0.8722,0.8722,0.8722,35,0
VRB,D,20130301,000000,0.8722,0.8722,0.8722,0.8722,35,0
VRB,D,20130304,000000,0.8898,0.8898,0.8898,0.8898,45,0
VRB,D,20130305,000000,0.8898,0.8898,0.8898,0.8898,35,0
VRB,D,20130306,000000,0.8898,0.8898,0.8285,0.8285,45,0
VRB,D,20130307,000000,0.8898,0.8898,0.8898,0.8898,22,0
VRB,D,20130308,000000,0.8898,0.8898,0.8898,0.8898,22,0
VRB,D,20130311,000000,0.8898,0.8898,0.8898,0.8898,57,0
VRB,D,20130312,000000,0.8898,0.8898,0.8898,0.8898,35,0
VRB,D,20130313,000000,0.8898,0.8898,0.8898,0.8898,35,0
VRB,D,20130314,000000,0.8898,0.8898,0.8898,0.8898,35,0
VRB,D,20130315,000000,0.8898,0.8898,0.8898,0.8898,35,0
VRB,D,20130318,000000,0.8898,0.8898,0.8898,0.8898,30,0
VRB,D,20130319,000000,0.8898,0.8898,0.8898,0.8898,40,0
VRB,D,20130320,000000,0.8898,0.8898,0.8898,0.8898,10,0
VRB,D,20130321,000000,0.8898,0.8898,0.8898,0.8898,10,0
VRB,D,20130322,000000,0.8898,0.8898,0.8898,0.8898,10,0
VRB,D,20130325,000000,0.8898,0.8898,0.8898,0.8898,35,0
VRB,D,20130326,000000,0.8898,0.8898,0.7937,0.7937,2075,0
VRB,D,20130328,000000,0.7937,0.846,0.7937,0.846,917,0
VRB,D,20130402,000000,0.785,0.785,0.785,0.785,1951,0
VRB,D,20130506,000000,0.785,0.785,0.785,0.785,68,0
VRB,D,20130510,000000,0.785,0.7937,0.785,0.7937,57,0
VRB,D,20130514,000000,0.7937,0.8198,0.7937,0.8198,459,0
VRB,D,20130515,000000,0.8198,0.8198,0.8198,0.8198,63,0
VRB,D,20130516,000000,0.8198,0.8198,0.8111,0.8111,35,0
VRB,D,20130517,000000,0.8111,0.8111,0.8111,0.8111,35,0
VRB,D,20130520,000000,0.8111,0.8111,0.8111,0.8111,35,0
VRB,D,20130521,000000,0.8111,0.8111,0.8111,0.8111,35,0
VRB,D,20130522,000000,0.8111,0.8111,0.8111,0.8111,35,0
VRB,D,20130523,000000,0.8111,0.8111,0.8111,0.8111,22,0
VRB,D,20130524,000000,0.8111,0.8111,0.8111,0.8111,35,0
VRB,D,20130527,000000,0.8111,0.8111,0.8111,0.8111,22,0
VRB,D,20130528,000000,0.8111,0.8111,0.8111,0.8111,30,0
VRB,D,20130529,000000,0.8131,0.8131,0.8131,0.8131,35,0
VRB,D,20130531,000000,0.8131,0.8131,0.8131,0.8131,30,0
VRB,D,20130603,000000,0.8111,0.8111,0.8111,0.8111,35,0
VRB,D,20130604,000000,0.8131,0.8131,0.8131,0.8131,35,0
VRB,D,20130605,000000,0.8131,0.8131,0.8131,0.8131,30,0
VRB,D,20130606,000000,0.8131,0.8131,0.7499,0.7499,2201,0
VRB,D,20130607,000000,0.8111,0.8111,0.8111,0.8111,22,0
VRB,D,20130610,000000,0.8111,0.8111,0.8111,0.8111,40,0
VRB,D,20130611,000000,0.8111,0.8111,0.8111,0.8111,16,0
VRB,D,20130612,000000,0.8111,0.8111,0.8111,0.8111,30,0
VRB,D,20130613,000000,0.8111,0.8198,0.7588,0.7588,2206,0
VRB,D,20130614,000000,0.7501,0.7501,0.7501,0.7501,402,0
VRB,D,20130617,000000,0.7501,0.7501,0.7501,0.7501,2867,0
VRB,D,20130618,000000,0.7499,0.7499,0.7499,0.7499,1491,0
VRB,D,20130625,000000,0.7499,0.7499,0.7227,0.7227,228,0
VRB,D,20130627,000000,0.7326,0.785,0.724,0.7414,4678,0
VRB,D,20130628,000000,0.7501,0.785,0.7501,0.785,963,0
VRB,D,20130701,000000,0.785,0.7937,0.785,0.7937,555,0
VRB,D,20130702,000000,0.7318,0.7318,0.7318,0.7318,2064,0
VRB,D,20130704,000000,0.7318,0.7499,0.7318,0.7499,1146,0
VRB,D,20130705,000000,0.7499,0.7588,0.7499,0.7588,155,0
VRB,D,20130711,000000,0.8582,0.8582,0.804,0.804,714,0
VRB,D,20130712,000000,0.7679,0.7679,0.7499,0.7499,1577,0
VRB,D,20130715,000000,0.7679,0.804,0.7679,0.804,332,0
VRB,D,20130722,000000,0.795,0.795,0.795,0.795,21,0
VRB,D,20130723,000000,0.795,0.804,0.795,0.804,775,0
VRB,D,20130725,000000,0.795,0.795,0.795,0.795,10,0
VRB,D,20130726,000000,0.795,0.795,0.795,0.795,55,0
VRB,D,20130729,000000,0.795,0.795,0.795,0.795,34,0
VRB,D,20130730,000000,0.795,0.795,0.795,0.795,28,0
VRB,D,20130731,000000,0.795,0.795,0.795,0.795,10,0
VRB,D,20130801,000000,0.795,0.795,0.795,0.795,21,0
VRB,D,20130802,000000,0.795,0.795,0.795,0.795,21,0
VRB,D,20130806,000000,0.795,0.795,0.795,0.795,21,0
VRB,D,20130807,000000,0.804,0.8131,0.7499,0.7859,2878,0
VRB,D,20130809,000000,0.7769,0.7859,0.7769,0.7859,775,0
VRB,D,20130812,000000,0.804,0.804,0.804,0.804,34,0
VRB,D,20130813,000000,0.804,0.804,0.7408,0.7588,2148,0
VRB,D,20130820,000000,0.7588,0.7679,0.7588,0.7679,122,0
VRB,D,20130827,000000,0.7227,0.7227,0.7046,0.7046,2212,0
VRB,D,20130902,000000,0.7046,0.7138,0.7046,0.7138,6643,0
VRB,D,20130903,000000,0.7138,0.7227,0.7138,0.7227,3566,0
VRB,D,20130912,000000,0.7227,0.7318,0.7227,0.7318,300,0
VRB,D,20130913,000000,0.7227,0.7227,0.7227,0.7227,77,0
VRB,D,20130924,000000,0.7227,0.7318,0.7227,0.7318,55,0
VRB,D,20130925,000000,0.7227,0.7227,0.7227,0.7227,21,0
VRB,D,20130926,000000,0.7227,0.7227,0.7227,0.7227,34,0
VRB,D,20130927,000000,0.7227,0.7227,0.7227,0.7227,44,0
VRB,D,20130930,000000,0.7227,0.7227,0.7227,0.7227,21,0
VRB,D,20131001,000000,0.7227,0.7318,0.7227,0.7318,2667,0
VRB,D,20131002,000000,0.7318,0.7499,0.7227,0.7499,6311,0
VRB,D,20131003,000000,0.7499,0.7588,0.7499,0.7588,5480,0
VRB,D,20131004,000000,0.7588,0.7679,0.6323,0.7046,7451,0
VRB,D,20131010,000000,0.6955,0.6955,0.6955,0.6955,21,0
VRB,D,20131011,000000,0.6955,0.6955,0.6955,0.6955,21,0
VRB,D,20131014,000000,0.6955,0.6955,0.6955,0.6955,21,0
VRB,D,20131015,000000,0.6955,0.6955,0.6323,0.6323,2513,0
VRB,D,20131016,000000,0.6323,0.7588,0.5782,0.7588,17496,0
VRB,D,20131018,000000,0.7138,0.7499,0.7138,0.7499,4427,0
VRB,D,20131021,000000,0.7227,0.7499,0.7138,0.7499,3542,0
VRB,D,20131022,000000,0.7046,0.7499,0.7046,0.7499,7438,0
VRB,D,20131023,000000,0.7499,0.7679,0.7499,0.7499,23021,0
VRB,D,20131024,000000,0.7679,0.7679,0.7499,0.7499,2279,0
VRB,D,20131025,000000,0.795,0.795,0.795,0.795,499,0
VRB,D,20131028,000000,0.795,0.804,0.795,0.804,10018,0
VRB,D,20131029,000000,0.804,0.804,0.7408,0.7588,658,0
VRB,D,20131105,000000,0.7138,0.7769,0.6594,0.6774,22958,0
VRB,D,20131106,000000,0.6774,0.7138,0.6774,0.7138,332,0
VRB,D,20131108,000000,0.6865,0.6865,0.6774,0.6774,7201,0
VRB,D,20131112,000000,0.6594,0.6594,0.5871,0.5962,12476,0
VRB,D,20131113,000000,0.542,0.7769,0.542,0.7769,22923,0
VRB,D,20131114,000000,0.8492,1.0118,0.8492,1.0118,18165,0
VRB,D,20131115,000000,1.0118,1.1563,1.0118,1.1474,1782,0
VRB,D,20131118,000000,1.1202,1.1202,0.9034,0.9395,5169,0
VRB,D,20131119,000000,0.9665,0.9665,0.8311,0.8311,3182,0
VRB,D,20131120,000000,0.8311,0.9937,0.8311,0.9937,16018,0
VRB,D,20131121,000000,0.9937,1.1925,0.9937,1.1925,62005,0
VRB,D,20131122,000000,1.1925,1.3099,1.0931,1.3099,41382,0
VRB,D,20131125,000000,1.3099,1.3099,1.2196,1.2646,18940,0
VRB,D,20131126,000000,1.3099,1.3461,1.1744,1.1744,7139,0
VRB,D,20131127,000000,1.1653,1.1653,1.1293,1.1293,4758,0
VRB,D,20131128,000000,1.1383,1.2196,1.0571,1.1022,7722,0
VRB,D,20131129,000000,1.1022,1.1022,1.1022,1.1022,2849,0
VRB,D,20131202,000000,1.0841,1.1563,1.075,1.1383,12551,0
VRB,D,20131203,000000,1.1653,1.2196,1.039,1.039,5390,0
VRB,D,20131204,000000,1.039,1.039,1.039,1.039,132,0
VRB,D,20131205,000000,1.075,1.0841,1.075,1.0841,1328,0
VRB,D,20131206,000000,1.0841,1.1111,1.0841,1.1111,4783,0
VRB,D,20131209,000000,1.0841,1.0841,1.0841,1.0841,111,0
VRB,D,20131210,000000,1.0841,1.1474,1.0841,1.1474,5736,0
VRB,D,20131211,000000,1.1202,1.1202,0.9034,0.9034,8340,0
VRB,D,20131212,000000,0.8943,0.9846,0.795,0.9846,4594,0
VRB,D,20131213,000000,0.9756,0.9756,0.8762,0.9395,853,0
VRB,D,20131217,000000,0.8582,0.9125,0.8131,0.9125,9857,0
VRB,D,20131218,000000,0.9125,0.9125,0.9125,0.9125,21,0
VRB,D,20131219,000000,0.9125,0.9305,0.9125,0.9305,2873,0
VRB,D,20131220,000000,0.9305,0.9305,0.9305,0.9305,332,0
VRB,D,20131223,000000,0.9305,0.9305,0.9305,0.9305,10,0
VRB,D,20131227,000000,0.9305,0.9395,0.9305,0.9395,3010,0
VRB,D,20131230,000000,0.9395,0.9756,0.9395,0.9395,1119,0
VRB,D,20140102,000000,0.9576,1.048,0.9576,1.048,720,0
VRB,D,20140103,000000,1.048,1.1563,1.048,1.1563,2434,0
VRB,D,20140107,000000,1.1563,1.2286,1.1563,1.2286,831,0
VRB,D,20140108,000000,1.1563,1.1563,1.0118,1.0118,1328,0
VRB,D,20140109,000000,0.9937,0.9937,0.9034,0.9034,664,0
VRB,D,20140110,000000,0.9034,0.9034,0.9034,0.9034,111,0
VRB,D,20140113,000000,0.9034,0.9034,0.9034,0.9034,12524,0
VRB,D,20140115,000000,0.9034,0.9034,0.9034,0.9034,21,0
VRB,D,20140120,000000,0.8853,0.9576,0.8853,0.9576,2913,0
VRB,D,20140121,000000,0.9576,0.9576,0.9576,0.9576,2212,0
VRB,D,20140122,000000,0.9665,0.9846,0.9034,0.9034,758,0
VRB,D,20140123,000000,0.9214,1.039,0.8762,0.8853,10553,0
VRB,D,20140124,000000,0.9034,0.9034,0.9034,0.9034,111,0
VRB,D,20140127,000000,0.9214,0.9305,0.7769,0.7769,4834,0
VRB,D,20140128,000000,0.7769,0.8131,0.7588,0.8131,4996,0
VRB,D,20140205,000000,0.8131,0.9034,0.8131,0.9034,2546,0
VRB,D,20140206,000000,0.9034,1.039,0.9034,1.039,5168,0
VRB,D,20140207,000000,1.039,1.039,1.039,1.039,2225,0
VRB,D,20140210,000000,1.039,1.039,0.9756,0.9937,3961,0
VRB,D,20140212,000000,1.0209,1.0841,1.0209,1.0841,6355,0
VRB,D,20140213,000000,1.0841,1.0841,1.0841,1.0841,44,0
VRB,D,20140214,000000,1.0841,1.1744,1.0841,1.1744,5552,0
VRB,D,20140217,000000,1.1744,1.2105,1.1744,1.2105,4275,0
VRB,D,20140218,000000,1.1744,1.1744,1.1744,1.1744,1107,0
VRB,D,20140219,000000,1.1744,1.1744,1.1744,1.1744,10,0
VRB,D,20140220,000000,1.1744,1.1744,1.1111,1.1111,1682,0
VRB,D,20140221,000000,1.0571,1.0571,1.0118,1.0118,1992,0
VRB,D,20140224,000000,0.9937,0.9937,0.9034,0.9034,3902,0
VRB,D,20140225,000000,0.9034,0.9937,0.9034,0.9937,11158,0
VRB,D,20140226,000000,0.9937,0.9937,0.9846,0.9846,15437,0
VRB,D,20140228,000000,0.9756,0.9756,0.9125,0.9125,22752,0
VRB,D,20140303,000000,0.9034,0.9034,0.8673,0.8673,6864,0
VRB,D,20140307,000000,0.9125,0.9576,0.9125,0.9576,1442,0
VRB,D,20140310,000000,0.9756,1.0118,0.9214,1.0118,7628,0
VRB,D,20140311,000000,1.0118,1.075,1.0028,1.075,5886,0
VRB,D,20140312,000000,1.075,1.1293,1.075,1.1293,10401,0
VRB,D,20140313,000000,1.0841,1.1925,1.0841,1.0841,9723,0
VRB,D,20140314,000000,1.0841,1.0841,1.0841,1.0841,10,0
VRB,D,20140317,000000,1.039,1.039,0.9486,0.9665,4523,0
VRB,D,20140318,000000,0.9486,0.9486,0.9486,0.9486,21,0
VRB,D,20140319,000000,0.9486,0.9486,0.9305,0.9305,160,0
VRB,D,20140320,000000,1.048,1.0841,1.048,1.0841,1505,0
VRB,D,20140321,000000,1.0841,1.0841,1.0841,1.0841,21,0
VRB,D,20140324,000000,1.0841,1.0841,0.9937,0.9937,1560,0
VRB,D,20140325,000000,1.0299,1.0299,1.0299,1.0299,10,0
VRB,D,20140326,000000,1.0299,1.0299,1.0299,1.0299,10,0
VRB,D,20140327,000000,1.0299,1.0299,1.0299,1.0299,21,0
VRB,D,20140328,000000,1.0299,1.0299,1.0299,1.0299,21,0
VRB,D,20140331,000000,1.0299,1.0571,1.0299,1.0571,823,0
VRB,D,20140402,000000,1.0571,1.0841,1.0571,1.0841,332,0
VRB,D,20140403,000000,1.0841,1.1744,1.0841,1.1744,3025,0
VRB,D,20140404,000000,1.2105,1.2105,1.1744,1.1744,39,0
VRB,D,20140407,000000,1.2105,1.2196,1.1744,1.2105,9643,0
VRB,D,20140408,000000,1.2105,1.2105,1.1293,1.2014,92,0
VRB,D,20140409,000000,1.1744,1.2105,1.1744,1.2105,1218,0
VRB,D,20140410,000000,1.2105,1.2105,1.2105,1.2105,21,0
VRB,D,20140411,000000,1.2105,1.2105,1.2105,1.2105,21,0
VRB,D,20140414,000000,1.2105,1.2105,1.2105,1.2105,21,0
VRB,D,20140415,000000,1.1744,1.1744,1.1744,1.1744,420,0
VRB,D,20140416,000000,1.1744,1.1744,1.1744,1.1744,171,0
VRB,D,20140417,000000,1.1834,1.1834,1.1834,1.1834,34,0
VRB,D,20140422,000000,1.1834,1.1834,1.1744,1.1744,2225,0
VRB,D,20140423,000000,1.1834,1.1925,1.1744,1.1925,1346,0
VRB,D,20140425,000000,1.2105,1.2105,1.2105,1.2105,10,0
VRB,D,20140428,000000,1.2105,1.2105,1.0028,1.1383,20544,0
VRB,D,20140429,000000,1.066,1.066,1.0571,1.0571,1772,0
VRB,D,20140505,000000,1.0571,1.075,1.0571,1.075,332,0
VRB,D,20140506,000000,1.0841,1.1022,1.0841,1.1022,1124,0
VRB,D,20140507,000000,1.1022,1.1744,1.0841,1.1744,7367,0
VRB,D,20140508,000000,1.1653,1.1653,1.1653,1.1653,10,0
VRB,D,20140509,000000,1.1653,1.1653,1.1653,1.1653,21,0
VRB,D,20140512,000000,1.1653,1.1653,1.1653,1.1653,10,0
VRB,D,20140513,000000,1.1653,1.1653,1.1653,1.1653,410,0
VRB,D,20140514,000000,1.1653,1.2196,1.1653,1.2196,5220,0
VRB,D,20140515,000000,1.2286,1.2286,1.1293,1.1293,342,0
VRB,D,20140516,000000,1.1744,1.1925,1.1744,1.1925,732,0
VRB,D,20140519,000000,1.1925,1.2377,1.1653,1.2377,2358,0
VRB,D,20140520,000000,1.2377,1.2466,1.2377,1.2466,3718,0
VRB,D,20140521,000000,1.1744,1.3099,1.1744,1.3099,2423,0
VRB,D,20140522,000000,1.337,1.337,1.3281,1.3281,106,0
VRB,D,20140523,000000,1.3281,1.337,1.3281,1.337,167,0
VRB,D,20140526,000000,1.337,1.337,1.337,1.337,21,0
VRB,D,20140527,000000,1.337,1.337,1.337,1.337,21,0
VRB,D,20140528,000000,1.337,1.337,1.337,1.337,21,0
VRB,D,20140529,000000,1.337,1.337,1.337,1.337,10,0
VRB,D,20140530,000000,1.337,1.337,1.3099,1.337,1761,0
VRB,D,20140602,000000,1.337,1.3461,1.337,1.3461,5094,0
VRB,D,20140603,000000,1.3099,1.337,1.3099,1.337,122,0
VRB,D,20140604,000000,1.337,1.4454,1.337,1.4454,11090,0
VRB,D,20140605,000000,1.4365,1.4365,1.3551,1.4365,2878,0
VRB,D,20140606,000000,1.4365,1.4365,1.4365,1.4365,10,0
VRB,D,20140609,000000,1.4365,1.4365,1.3641,1.3641,1117,0
VRB,D,20140610,000000,1.3732,1.4183,1.3732,1.4183,842,0
VRB,D,20140611,000000,1.4183,1.4365,1.3551,1.3551,1606,0
VRB,D,20140612,000000,1.3551,1.4183,1.3281,1.3281,2364,0
VRB,D,20140613,000000,1.3551,1.4454,1.3551,1.4454,6282,0
VRB,D,20140616,000000,1.4724,1.4905,1.4724,1.4905,420,0
VRB,D,20140617,000000,1.4905,1.4905,1.4905,1.4905,10,0
VRB,D,20140618,000000,1.4905,1.608,1.4905,1.608,2678,0
VRB,D,20140620,000000,1.608,1.8971,1.608,1.8067,14455,0
VRB,D,20140623,000000,1.8067,1.8067,1.8067,1.8067,1092,0
VRB,D,20140624,000000,1.8338,1.8338,1.8338,1.8338,14965,0
VRB,D,20140625,000000,1.8248,1.8248,1.8248,1.8248,10,0
VRB,D,20140626,000000,1.8248,1.8248,1.8248,1.8248,111,0
VRB,D,20140627,000000,1.8248,1.8248,1.7616,1.8248,4605,0
VRB,D,20140630,000000,1.8248,1.8248,1.8248,1.8248,10,0
VRB,D,20140701,000000,1.8248,1.8248,1.8248,1.8248,21,0
VRB,D,20140702,000000,1.8248,1.8248,1.6893,1.6893,1234,0
VRB,D,20140707,000000,1.7164,1.7256,1.7164,1.7256,55,0
VRB,D,20140709,000000,1.7256,1.8067,1.7256,1.8067,1660,0
VRB,D,20140710,000000,1.8706,1.9164,1.8706,1.9164,2280,0
VRB,D,20140711,000000,1.9164,1.9164,1.7793,1.9164,4998,0
VRB,D,20140714,000000,1.9071,1.9071,1.9071,1.9071,10,0
VRB,D,20140715,000000,1.8524,1.8524,1.8524,1.8524,10,0
VRB,D,20140716,000000,1.8524,1.8524,1.8524,1.8524,10,0
VRB,D,20140717,000000,1.8433,1.8433,1.7337,1.7337,2312,0
VRB,D,20140718,000000,1.7611,1.8433,1.7611,1.8433,17437,0
VRB,D,20140721,000000,1.8433,1.8433,1.825,1.825,2191,0
VRB,D,20140722,000000,1.825,1.825,1.825,1.825,4658,0
VRB,D,20140723,000000,1.825,1.8524,1.825,1.8524,2740,0
VRB,D,20140724,000000,1.8524,1.8524,1.8524,1.8524,10,0
VRB,D,20140725,000000,1.8524,1.8524,1.8524,1.8524,47,0
VRB,D,20140728,000000,1.8524,1.8524,1.8524,1.8524,28,0
VRB,D,20140729,000000,1.8524,1.8524,1.8524,1.8524,10,0
VRB,D,20140730,000000,1.8524,1.8524,1.8524,1.8524,10,0
VRB,D,20140731,000000,1.8524,1.8524,1.8524,1.8524,10,0
VRB,D,20140801,000000,1.9619,1.9985,1.9619,1.9985,76,0
VRB,D,20140804,000000,1.9985,2.1353,1.9985,2.1353,1562,0
VRB,D,20140805,000000,2.1353,2.1444,2.1353,2.1444,21,0
VRB,D,20140806,000000,2.0989,2.1353,1.825,1.9619,2432,0
VRB,D,20140807,000000,2.0076,2.0076,2.0076,2.0076,10,0
VRB,D,20140808,000000,2.0076,2.1353,2.0076,2.1353,1096,0
VRB,D,20140811,000000,2.1353,2.1353,2.0076,2.1353,3558,0
VRB,D,20140812,000000,2.1353,2.1353,2.1262,2.1262,685,0
VRB,D,20140813,000000,2.1262,2.1262,2.1262,2.1262,21,0
VRB,D,20140814,000000,2.0076,2.2722,2.0076,2.263,16497,0
VRB,D,20140818,000000,2.2539,2.2539,2.2539,2.2539,10,0
VRB,D,20140819,000000,2.2448,2.2448,2.2448,2.2448,10,0
VRB,D,20140820,000000,2.2356,2.2356,2.2356,2.2356,21,0
VRB,D,20140821,000000,2.2356,2.2356,2.2356,2.2356,10,0
VRB,D,20140822,000000,2.2356,2.2448,2.2356,2.2356,3408,0
VRB,D,20140825,000000,2.2448,2.2448,2.0532,2.0532,4940,0
VRB,D,20140827,000000,2.0076,2.044,1.9164,2.044,914,0
VRB,D,20140828,000000,2.044,2.044,2.044,2.044,10,0
VRB,D,20140829,000000,2.044,2.044,2.044,2.044,10,0
VRB,D,20140901,000000,2.044,2.044,2.044,2.044,10,0
VRB,D,20140902,000000,2.044,2.044,2.044,2.044,21,0
VRB,D,20140903,000000,2.044,2.044,2.044,2.044,21,0
VRB,D,20140904,000000,2.044,2.044,2.044,2.044,10,0
VRB,D,20140905,000000,2.044,2.044,2.044,2.044,10,0
VRB,D,20140908,000000,2.044,2.044,1.9164,1.9893,3320,0
VRB,D,20140911,000000,1.8979,1.8979,1.8706,1.8706,986,0
VRB,D,20140912,000000,1.8067,1.8889,1.8067,1.8889,1371,0
VRB,D,20140915,000000,1.8889,1.9164,1.8889,1.9164,3507,0
VRB,D,20140916,000000,1.8341,1.9254,1.8341,1.9254,997,0
VRB,D,20140923,000000,1.7793,1.8615,1.7793,1.8615,920,0
VRB,D,20140924,000000,1.7704,1.7704,1.7704,1.7704,876,0
VRB,D,20140925,000000,1.7704,1.825,1.7247,1.7247,1562,0
VRB,D,20140926,000000,1.7611,1.9893,1.7611,1.8341,3507,0
VRB,D,20140929,000000,1.8706,1.9619,1.8706,1.9619,163,0
VRB,D,20140930,000000,1.9619,2.044,1.9619,2.0349,2965,0
VRB,D,20141001,000000,2.0349,2.0349,2.0349,2.0349,21,0
VRB,D,20141002,000000,2.0076,2.0076,1.8706,1.8706,887,0
VRB,D,20141003,000000,1.8706,2.0076,1.8706,2.0076,1014,0
VRB,D,20141006,000000,1.9985,2.0076,1.9985,2.0076,1406,0
VRB,D,20141007,000000,1.8524,2.0167,1.8433,2.0076,3383,0
VRB,D,20141008,000000,2.0076,2.0076,2.0076,2.0076,10,0
VRB,D,20141009,000000,2.0076,2.0076,1.7884,2.0076,1162,0
VRB,D,20141010,000000,2.0076,2.0076,1.9164,1.9893,2265,0
VRB,D,20141015,000000,1.9893,2.1444,1.9893,2.1444,3330,0
VRB,D,20141016,000000,2.1444,2.1444,1.9893,2.1444,2896,0
VRB,D,20141017,000000,2.1444,2.1444,2.1444,2.1444,21,0
VRB,D,20141020,000000,2.1444,2.1444,2.1444,2.1444,10,0
