<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
BTG,D,20110622,000000,0.06,0.06,0.05,0.06,42810,0
BTG,D,20110624,000000,0.06,0.06,0.06,0.06,3000,0
BTG,D,20110627,000000,0.06,0.06,0.05,0.06,43748,0
BTG,D,20110628,000000,0.06,0.06,0.05,0.06,37400,0
BTG,D,20110629,000000,0.05,0.06,0.05,0.06,3500,0
BTG,D,20110630,000000,0.05,0.06,0.05,0.05,531603,0
BTG,D,20110701,000000,0.05,0.06,0.05,0.06,420805,0
BTG,D,20110704,000000,0.06,0.07,0.06,0.07,475341,0
BTG,D,20110705,000000,0.07,0.07,0.06,0.07,322578,0
BTG,D,20110706,000000,0.06,0.07,0.06,0.07,126000,0
BTG,D,20110707,000000,0.07,0.07,0.06,0.06,474961,0
BTG,D,20110708,000000,0.06,0.07,0.05,0.07,181812,0
BTG,D,20110711,000000,0.06,0.06,0.06,0.06,96183,0
BTG,D,20110712,000000,0.06,0.06,0.06,0.06,84550,0
BTG,D,20110713,000000,0.06,0.07,0.05,0.07,493112,0
BTG,D,20110714,000000,0.07,0.07,0.06,0.06,11000,0
BTG,D,20110715,000000,0.06,0.06,0.06,0.06,40544,0
BTG,D,20110718,000000,0.06,0.06,0.05,0.06,113000,0
BTG,D,20110719,000000,0.06,0.06,0.05,0.05,34000,0
BTG,D,20110720,000000,0.05,0.05,0.04,0.05,963148,0
BTG,D,20110721,000000,0.05,0.05,0.05,0.05,2000,0
BTG,D,20110722,000000,0.05,0.06,0.05,0.06,36033,0
BTG,D,20110725,000000,0.05,0.05,0.05,0.05,23800,0
BTG,D,20110726,000000,0.05,0.05,0.04,0.05,142770,0
BTG,D,20110727,000000,0.05,0.05,0.05,0.05,4000,0
BTG,D,20110728,000000,0.05,0.06,0.05,0.06,57656,0
BTG,D,20110729,000000,0.05,0.06,0.05,0.06,112826,0
BTG,D,20110801,000000,0.06,0.06,0.05,0.05,41160,0
BTG,D,20110802,000000,0.05,0.06,0.05,0.06,19600,0
BTG,D,20110803,000000,0.05,0.06,0.05,0.06,119033,0
BTG,D,20110804,000000,0.06,0.06,0.05,0.06,95100,0
BTG,D,20110805,000000,0.05,0.05,0.04,0.05,13000,0
BTG,D,20110808,000000,0.05,0.05,0.04,0.05,1571549,0
BTG,D,20110809,000000,0.04,0.05,0.04,0.05,111137,0
BTG,D,20110810,000000,0.05,0.05,0.04,0.05,72412,0
BTG,D,20110811,000000,0.05,0.05,0.04,0.05,151294,0
BTG,D,20110812,000000,0.05,0.05,0.04,0.04,33100,0
BTG,D,20110816,000000,0.05,0.05,0.04,0.05,200300,0
BTG,D,20110817,000000,0.05,0.05,0.05,0.05,2000,0
BTG,D,20110818,000000,0.05,0.05,0.04,0.05,284484,0
BTG,D,20110819,000000,0.05,0.05,0.04,0.04,199001,0
BTG,D,20110822,000000,0.05,0.05,0.04,0.04,117370,0
BTG,D,20110823,000000,0.04,0.04,0.03,0.04,53256,0
BTG,D,20110824,000000,0.05,0.05,0.04,0.05,38401,0
BTG,D,20110825,000000,0.05,0.05,0.05,0.05,1000,0
BTG,D,20110826,000000,0.05,0.05,0.04,0.05,108273,0
BTG,D,20110829,000000,0.05,0.05,0.05,0.05,1000,0
BTG,D,20110830,000000,0.05,0.05,0.04,0.04,58427,0
BTG,D,20110831,000000,0.04,0.04,0.04,0.04,7500,0
BTG,D,20110901,000000,0.04,0.04,0.04,0.04,28200,0
BTG,D,20110902,000000,0.04,0.04,0.04,0.04,18000,0
BTG,D,20110905,000000,0.04,0.04,0.04,0.04,141510,0
BTG,D,20110906,000000,0.04,0.05,0.04,0.05,3000,0
BTG,D,20110907,000000,0.05,0.05,0.05,0.05,2000,0
BTG,D,20110908,000000,0.05,0.05,0.04,0.05,72075,0
BTG,D,20110909,000000,0.05,0.05,0.04,0.05,206300,0
BTG,D,20110912,000000,0.05,0.05,0.04,0.05,8000,0
BTG,D,20110913,000000,0.05,0.05,0.04,0.05,50433,0
BTG,D,20110914,000000,0.05,0.05,0.04,0.04,100137,0
BTG,D,20110915,000000,0.04,0.05,0.04,0.05,5001,0
BTG,D,20110916,000000,0.05,0.05,0.04,0.05,6001,0
BTG,D,20110919,000000,0.05,0.05,0.05,0.05,4001,0
BTG,D,20110920,000000,0.05,0.05,0.04,0.05,16201,0
BTG,D,20110921,000000,0.04,0.05,0.04,0.05,42001,0
BTG,D,20110922,000000,0.05,0.05,0.04,0.04,41000,0
BTG,D,20110923,000000,0.04,0.04,0.04,0.04,53403,0
BTG,D,20110926,000000,0.04,0.04,0.04,0.04,28451,0
BTG,D,20110927,000000,0.04,0.04,0.04,0.04,2500,0
BTG,D,20110928,000000,0.04,0.04,0.04,0.04,2500,0
BTG,D,20110929,000000,0.04,0.04,0.04,0.04,507450,0
BTG,D,20110930,000000,0.04,0.05,0.04,0.05,27200,0
BTG,D,20111003,000000,0.04,0.05,0.04,0.04,128914,0
BTG,D,20111004,000000,0.05,0.05,0.04,0.04,275897,0
BTG,D,20111005,000000,0.04,0.04,0.04,0.04,136957,0
BTG,D,20111006,000000,0.04,0.04,0.04,0.04,141001,0
BTG,D,20111007,000000,0.04,0.04,0.04,0.04,53878,0
BTG,D,20111010,000000,0.04,0.04,0.04,0.04,2500,0
BTG,D,20111011,000000,0.04,0.04,0.04,0.04,175357,0
BTG,D,20111012,000000,0.04,0.04,0.04,0.04,149200,0
BTG,D,20111013,000000,0.04,0.04,0.04,0.04,96127,0
BTG,D,20111014,000000,0.04,0.04,0.04,0.04,17500,0
BTG,D,20111017,000000,0.04,0.04,0.03,0.04,249607,0
BTG,D,20111018,000000,0.04,0.04,0.03,0.03,55500,0
BTG,D,20111019,000000,0.03,0.04,0.03,0.04,4600,0
BTG,D,20111020,000000,0.04,0.04,0.04,0.04,1000,0
BTG,D,20111021,000000,0.04,0.04,0.03,0.04,6333,0
BTG,D,20111024,000000,0.04,0.04,0.04,0.04,2621,0
BTG,D,20111025,000000,0.04,0.04,0.03,0.03,1334197,0
BTG,D,20111026,000000,0.03,0.04,0.03,0.03,900000,0
BTG,D,20111027,000000,0.03,0.03,0.03,0.03,707000,0
BTG,D,20111028,000000,0.03,0.03,0.03,0.03,403226,0
BTG,D,20111031,000000,0.03,0.03,0.03,0.03,2500,0
BTG,D,20111102,000000,0.03,0.04,0.03,0.03,906000,0
BTG,D,20111103,000000,0.03,0.04,0.03,0.04,203000,0
BTG,D,20111104,000000,0.04,0.04,0.04,0.04,3909112,0
BTG,D,20111107,000000,0.04,0.04,0.04,0.04,2483699,0
BTG,D,20111108,000000,0.04,0.04,0.03,0.04,27217,0
BTG,D,20111109,000000,0.04,0.04,0.04,0.04,9000,0
BTG,D,20111110,000000,0.04,0.04,0.04,0.04,2500,0
BTG,D,20111114,000000,0.04,0.04,0.04,0.04,11450,0
BTG,D,20111115,000000,0.04,0.04,0.03,0.04,60033,0
BTG,D,20111116,000000,0.04,0.04,0.04,0.04,29067,0
BTG,D,20111117,000000,0.04,0.04,0.03,0.04,562000,0
BTG,D,20111118,000000,0.04,0.04,0.04,0.04,1000,0
BTG,D,20111121,000000,0.04,0.04,0.04,0.04,613000,0
BTG,D,20111122,000000,0.04,0.04,0.04,0.04,22500,0
BTG,D,20111123,000000,0.04,0.04,0.04,0.04,53500,0
BTG,D,20111124,000000,0.04,0.04,0.03,0.03,10335,0
BTG,D,20111125,000000,0.03,0.04,0.03,0.04,3452,0
BTG,D,20111128,000000,0.03,0.04,0.03,0.03,15946,0
BTG,D,20111129,000000,0.03,0.03,0.03,0.03,2000,0
BTG,D,20111130,000000,0.03,0.03,0.03,0.03,224901,0
BTG,D,20111201,000000,0.04,0.04,0.03,0.03,3034,0
BTG,D,20111202,000000,0.03,0.04,0.03,0.04,90841,0
BTG,D,20111205,000000,0.04,0.04,0.03,0.04,37133,0
BTG,D,20111206,000000,0.04,0.04,0.03,0.04,42396,0
BTG,D,20111207,000000,0.04,0.04,0.04,0.04,1000,0
BTG,D,20111208,000000,0.04,0.04,0.04,0.04,1200,0
BTG,D,20111209,000000,0.04,0.04,0.03,0.03,13500,0
BTG,D,20111212,000000,0.03,0.03,0.03,0.03,1027785,0
BTG,D,20111213,000000,0.03,0.03,0.03,0.03,225000,0
BTG,D,20111214,000000,0.03,0.03,0.03,0.03,2200,0
BTG,D,20111215,000000,0.03,0.03,0.03,0.03,53000,0
BTG,D,20111216,000000,0.03,0.03,0.03,0.03,68500,0
BTG,D,20111219,000000,0.03,0.03,0.03,0.03,13000,0
BTG,D,20111220,000000,0.03,0.03,0.03,0.03,2834,0
BTG,D,20111221,000000,0.03,0.03,0.03,0.03,30500,0
BTG,D,20111222,000000,0.03,0.03,0.03,0.03,439564,0
BTG,D,20111223,000000,0.03,0.03,0.03,0.03,631749,0
BTG,D,20111227,000000,0.03,0.03,0.02,0.03,1412700,0
BTG,D,20111228,000000,0.03,0.03,0.03,0.03,152000,0
BTG,D,20111229,000000,0.03,0.03,0.03,0.03,1207048,0
BTG,D,20111230,000000,0.03,0.03,0.03,0.03,2367,0
BTG,D,20120102,000000,0.03,0.03,0.03,0.03,5390,0
BTG,D,20120103,000000,0.03,0.03,0.03,0.03,572000,0
BTG,D,20120104,000000,0.03,0.03,0.03,0.03,180000,0
BTG,D,20120105,000000,0.03,0.03,0.03,0.03,58786,0
BTG,D,20120109,000000,0.03,0.04,0.03,0.04,140908,0
BTG,D,20120110,000000,0.04,0.04,0.04,0.04,1000,0
BTG,D,20120111,000000,0.04,0.04,0.04,0.04,1000,0
BTG,D,20120112,000000,0.04,0.04,0.04,0.04,1003,0
BTG,D,20120113,000000,0.04,0.04,0.03,0.04,484001,0
BTG,D,20120116,000000,0.04,0.04,0.04,0.04,500,0
BTG,D,20120117,000000,0.04,0.04,0.03,0.04,283243,0
BTG,D,20120118,000000,0.04,0.04,0.04,0.04,2500,0
BTG,D,20120119,000000,0.04,0.04,0.04,0.04,1000,0
BTG,D,20120120,000000,0.04,0.04,0.03,0.03,100500,0
BTG,D,20120123,000000,0.03,0.03,0.03,0.03,1000,0
BTG,D,20120124,000000,0.03,0.03,0.03,0.03,245327,0
BTG,D,20120125,000000,0.03,0.03,0.03,0.03,337234,0
BTG,D,20120126,000000,0.03,0.04,0.03,0.04,11000,0
BTG,D,20120127,000000,0.04,0.04,0.04,0.04,1000,0
BTG,D,20120130,000000,0.04,0.04,0.04,0.04,2790,0
BTG,D,20120131,000000,0.04,0.04,0.04,0.04,1000,0
BTG,D,20120201,000000,0.04,0.04,0.04,0.04,1000,0
BTG,D,20120202,000000,0.04,0.04,0.04,0.04,1500,0
BTG,D,20120203,000000,0.04,0.04,0.04,0.04,2500,0
BTG,D,20120206,000000,0.04,0.04,0.03,0.03,1031000,0
BTG,D,20120207,000000,0.03,0.03,0.03,0.03,171539,0
BTG,D,20120208,000000,0.03,0.03,0.03,0.03,50500,0
BTG,D,20120209,000000,0.03,0.03,0.03,0.03,990520,0
BTG,D,20120210,000000,0.03,0.03,0.03,0.03,66150,0
BTG,D,20120213,000000,0.03,0.03,0.03,0.03,53000,0
BTG,D,20120214,000000,0.03,0.03,0.03,0.03,1000,0
BTG,D,20120215,000000,0.03,0.03,0.03,0.03,2006999,0
BTG,D,20120216,000000,0.03,0.03,0.03,0.03,600000,0
BTG,D,20120217,000000,0.03,0.03,0.03,0.03,128091,0
BTG,D,20120220,000000,0.03,0.03,0.03,0.03,150004,0
BTG,D,20120221,000000,0.03,0.03,0.03,0.03,5000,0
BTG,D,20120222,000000,0.03,0.03,0.03,0.03,18000,0
BTG,D,20120223,000000,0.03,0.03,0.03,0.03,851905,0
BTG,D,20120224,000000,0.03,0.03,0.03,0.03,503000,0
BTG,D,20120227,000000,0.03,0.03,0.03,0.03,5000,0
BTG,D,20120228,000000,0.03,0.03,0.03,0.03,19334,0
BTG,D,20120229,000000,0.03,0.04,0.03,0.03,9626375,0
BTG,D,20120301,000000,0.03,0.03,0.03,0.03,3174780,0
BTG,D,20120302,000000,0.03,0.03,0.03,0.03,274974,0
BTG,D,20120305,000000,0.03,0.03,0.02,0.03,9400,0
BTG,D,20120306,000000,0.03,0.03,0.03,0.03,545902,0
BTG,D,20120307,000000,0.03,0.03,0.03,0.03,1067273,0
BTG,D,20120308,000000,0.03,0.03,0.03,0.03,1000,0
BTG,D,20120309,000000,0.03,0.03,0.02,0.02,27002,0
BTG,D,20120312,000000,0.02,0.03,0.02,0.03,395666,0
BTG,D,20120313,000000,0.03,0.03,0.03,0.03,20589,0
BTG,D,20120314,000000,0.03,0.03,0.03,0.03,1750,0
BTG,D,20120315,000000,0.03,0.03,0.03,0.03,150501,0
BTG,D,20120316,000000,0.03,0.03,0.02,0.03,6998,0
BTG,D,20120319,000000,0.03,0.03,0.02,0.02,18450,0
BTG,D,20120320,000000,0.03,0.03,0.02,0.03,1485360,0
BTG,D,20120321,000000,0.03,0.03,0.03,0.03,488038,0
BTG,D,20120322,000000,0.03,0.03,0.03,0.03,102800,0
BTG,D,20120323,000000,0.03,0.03,0.03,0.03,360158,0
BTG,D,20120326,000000,0.03,0.03,0.03,0.03,261092,0
BTG,D,20120327,000000,0.03,0.03,0.03,0.03,51299,0
BTG,D,20120328,000000,0.03,0.03,0.03,0.03,92001,0
BTG,D,20120329,000000,0.03,0.03,0.03,0.03,151600,0
BTG,D,20120330,000000,0.03,0.03,0.03,0.03,1000,0
BTG,D,20120402,000000,0.03,0.03,0.03,0.03,277011,0
BTG,D,20120403,000000,0.03,0.03,0.03,0.03,1000,0
BTG,D,20120404,000000,0.03,0.03,0.03,0.03,91937,0
BTG,D,20120405,000000,0.03,0.03,0.03,0.03,8063,0
BTG,D,20120410,000000,0.03,0.03,0.03,0.03,2000,0
BTG,D,20120411,000000,0.03,0.03,0.03,0.03,2002,0
BTG,D,20120412,000000,0.03,0.03,0.03,0.03,1000,0
BTG,D,20120413,000000,0.03,0.04,0.03,0.04,96100,0
BTG,D,20120416,000000,0.04,0.04,0.03,0.03,11765,0
BTG,D,20120417,000000,0.03,0.03,0.03,0.03,1000,0
BTG,D,20120418,000000,0.03,0.03,0.03,0.03,2000,0
BTG,D,20120419,000000,0.03,0.03,0.03,0.03,2000,0
BTG,D,20120420,000000,0.03,0.03,0.03,0.03,1000,0
BTG,D,20120423,000000,0.03,0.03,0.03,0.03,1000,0
BTG,D,20120424,000000,0.03,0.03,0.02,0.03,11500,0
BTG,D,20120425,000000,0.03,0.03,0.03,0.03,1500,0
BTG,D,20120426,000000,0.03,0.03,0.03,0.03,1000,0
BTG,D,20120427,000000,0.03,0.03,0.03,0.03,151000,0
BTG,D,20120430,000000,0.03,0.03,0.03,0.03,12000,0
BTG,D,20120502,000000,0.03,0.03,0.03,0.03,1000,0
BTG,D,20120504,000000,0.03,0.03,0.03,0.03,1000,0
BTG,D,20120507,000000,0.03,0.03,0.03,0.03,2000,0
BTG,D,20120508,000000,0.03,0.03,0.03,0.03,1000,0
BTG,D,20120509,000000,0.03,0.03,0.03,0.03,1000,0
BTG,D,20120510,000000,0.03,0.03,0.03,0.03,2605,0
BTG,D,20120511,000000,0.03,0.03,0.03,0.03,1000,0
BTG,D,20120514,000000,0.03,0.03,0.03,0.03,4000,0
BTG,D,20120515,000000,0.03,0.03,0.03,0.03,1000,0
BTG,D,20120516,000000,0.03,0.03,0.02,0.02,151000,0
BTG,D,20120517,000000,0.02,0.02,0.02,0.02,3147,0
BTG,D,20120518,000000,0.02,0.02,0.02,0.02,1000,0
BTG,D,20120521,000000,0.02,0.02,0.02,0.02,1000,0
BTG,D,20120522,000000,0.02,0.02,0.02,0.02,151000,0
BTG,D,20120523,000000,0.02,0.02,0.02,0.02,16765,0
BTG,D,20120524,000000,0.02,0.02,0.02,0.02,1000,0
BTG,D,20120525,000000,0.02,0.02,0.02,0.02,103100,0
BTG,D,20120528,000000,0.02,0.02,0.02,0.02,1000,0
BTG,D,20120529,000000,0.02,0.02,0.02,0.02,1000,0
BTG,D,20120530,000000,0.02,0.02,0.02,0.02,34271,0
BTG,D,20120531,000000,0.02,0.02,0.02,0.02,1000,0
BTG,D,20120601,000000,0.02,0.02,0.02,0.02,1000,0
BTG,D,20120604,000000,0.02,0.02,0.02,0.02,1400,0
BTG,D,20120605,000000,0.02,0.02,0.02,0.02,1600,0
BTG,D,20120606,000000,0.02,0.02,0.02,0.02,1850,0
BTG,D,20120608,000000,0.02,0.02,0.02,0.02,6000,0
BTG,D,20120611,000000,0.02,0.02,0.02,0.02,1000,0
BTG,D,20120612,000000,0.02,0.02,0.02,0.02,1000,0
BTG,D,20120613,000000,0.02,0.02,0.02,0.02,21803,0
BTG,D,20120614,000000,0.02,0.02,0.02,0.02,305737,0
BTG,D,20120615,000000,0.02,0.02,0.02,0.02,1200,0
BTG,D,20120618,000000,0.02,0.02,0.02,0.02,1000,0
BTG,D,20120619,000000,0.02,0.02,0.02,0.02,1000,0
BTG,D,20120620,000000,0.02,0.02,0.02,0.02,1000,0
BTG,D,20120621,000000,0.02,0.02,0.02,0.02,18167,0
BTG,D,20120622,000000,0.02,0.02,0.02,0.02,16400,0
BTG,D,20120625,000000,0.02,0.02,0.02,0.02,1000,0
BTG,D,20120626,000000,0.02,0.02,0.02,0.02,1000,0
BTG,D,20120627,000000,0.02,0.02,0.02,0.02,1000,0
BTG,D,20120628,000000,0.02,0.02,0.02,0.02,1000,0
BTG,D,20120629,000000,0.02,0.02,0.02,0.02,1000,0
BTG,D,20120702,000000,0.02,0.02,0.02,0.02,5327796,0
BTG,D,20120703,000000,0.02,0.02,0.02,0.02,583215,0
BTG,D,20120704,000000,0.02,0.02,0.02,0.02,1260000,0
BTG,D,20120705,000000,0.02,0.02,0.02,0.02,500,0
BTG,D,20120716,000000,0.02,0.02,0.02,0.02,1000,0
BTG,D,20120717,000000,0.02,0.02,0.02,0.02,1000,0
BTG,D,20120718,000000,0.02,0.02,0.02,0.02,211482,0
BTG,D,20120719,000000,0.02,0.02,0.02,0.02,252000,0
BTG,D,20120720,000000,0.02,0.02,0.02,0.02,950,0
BTG,D,20120723,000000,0.02,0.02,0.02,0.02,600,0
BTG,D,20120724,000000,0.02,0.02,0.02,0.02,500,0
BTG,D,20120725,000000,0.02,0.02,0.02,0.02,651200,0
BTG,D,20120726,000000,0.02,0.02,0.02,0.02,1101500,0
BTG,D,20120727,000000,0.02,0.02,0.02,0.02,406299,0
BTG,D,20120731,000000,0.02,0.02,0.02,0.02,750600,0
BTG,D,20120801,000000,0.02,0.02,0.02,0.02,600,0
BTG,D,20120802,000000,0.02,0.02,0.02,0.02,1662322,0
BTG,D,20120803,000000,0.02,0.02,0.02,0.02,700,0
BTG,D,20120806,000000,0.02,0.02,0.02,0.02,500,0
BTG,D,20120807,000000,0.02,0.02,0.02,0.02,500,0
BTG,D,20120808,000000,0.02,0.02,0.02,0.02,10500,0
BTG,D,20120809,000000,0.02,0.02,0.02,0.02,4000,0
BTG,D,20120810,000000,0.02,0.02,0.02,0.02,800,0
BTG,D,20120813,000000,0.02,0.02,0.02,0.02,70500,0
BTG,D,20120814,000000,0.02,0.02,0.02,0.02,500,0
BTG,D,20120816,000000,0.02,0.02,0.02,0.02,6000,0
BTG,D,20120817,000000,0.02,0.02,0.02,0.02,5000,0
BTG,D,20120820,000000,0.02,0.02,0.02,0.02,200,0
BTG,D,20120821,000000,0.02,0.02,0.02,0.02,3799,0
BTG,D,20120822,000000,0.02,0.02,0.02,0.02,500,0
BTG,D,20120823,000000,0.02,0.02,0.02,0.02,1500,0
BTG,D,20120824,000000,0.02,0.03,0.02,0.02,520600,0
BTG,D,20120827,000000,0.02,0.03,0.02,0.03,142500,0
BTG,D,20120828,000000,0.03,0.03,0.03,0.03,90000,0
BTG,D,20120829,000000,0.03,0.03,0.02,0.03,147800,0
BTG,D,20120830,000000,0.03,0.03,0.03,0.03,80600,0
BTG,D,20120831,000000,0.03,0.03,0.03,0.03,115200,0
BTG,D,20120903,000000,0.02,0.03,0.02,0.03,75000,0
BTG,D,20120904,000000,0.03,0.03,0.03,0.03,50500,0
BTG,D,20120905,000000,0.03,0.03,0.03,0.03,50500,0
BTG,D,20120906,000000,0.03,0.03,0.03,0.03,31000,0
BTG,D,20120907,000000,0.03,0.03,0.03,0.03,800,0
BTG,D,20120910,000000,0.03,0.03,0.03,0.03,30600,0
BTG,D,20120911,000000,0.03,0.03,0.03,0.03,1000,0
BTG,D,20120912,000000,0.03,0.03,0.03,0.03,40000,0
BTG,D,20120913,000000,0.03,0.03,0.03,0.03,800,0
BTG,D,20120914,000000,0.03,0.03,0.03,0.03,500,0
BTG,D,20120917,000000,0.03,0.03,0.03,0.03,800,0
BTG,D,20120918,000000,0.03,0.04,0.03,0.04,2121797,0
BTG,D,20120919,000000,0.03,0.04,0.03,0.04,393303,0
BTG,D,20120920,000000,0.04,0.04,0.04,0.04,50600,0
BTG,D,20120921,000000,0.04,0.04,0.03,0.04,146894,0
BTG,D,20120924,000000,0.04,0.04,0.03,0.03,147200,0
BTG,D,20120925,000000,0.03,0.03,0.03,0.03,136632,0
BTG,D,20120926,000000,0.03,0.04,0.03,0.03,65300,0
BTG,D,20120927,000000,0.03,0.03,0.03,0.03,38400,0
BTG,D,20120928,000000,0.03,0.03,0.03,0.03,100300,0
BTG,D,20121001,000000,0.04,0.04,0.03,0.03,138000,0
BTG,D,20121002,000000,0.03,0.04,0.03,0.03,975444,0
BTG,D,20121003,000000,0.03,0.03,0.03,0.03,15833,0
BTG,D,20121004,000000,0.03,0.03,0.03,0.03,700,0
BTG,D,20121005,000000,0.03,0.03,0.02,0.02,10636,0
BTG,D,20121008,000000,0.02,0.02,0.02,0.02,500,0
BTG,D,20121009,000000,0.02,0.02,0.02,0.02,500,0
BTG,D,20121010,000000,0.02,0.03,0.02,0.03,73406,0
BTG,D,20121011,000000,0.03,0.03,0.03,0.03,400,0
BTG,D,20121012,000000,0.03,0.03,0.03,0.03,115000,0
BTG,D,20121015,000000,0.03,0.03,0.03,0.03,282524,0
BTG,D,20121016,000000,0.03,0.03,0.03,0.03,500,0
BTG,D,20121017,000000,0.03,0.03,0.03,0.03,500,0
BTG,D,20121018,000000,0.03,0.03,0.03,0.03,500,0
BTG,D,20121019,000000,0.03,0.03,0.03,0.03,56500,0
BTG,D,20121022,000000,0.03,0.03,0.03,0.03,84500,0
BTG,D,20121023,000000,0.03,0.03,0.03,0.03,800,0
BTG,D,20121024,000000,0.03,0.03,0.03,0.03,500,0
BTG,D,20121025,000000,0.03,0.03,0.03,0.03,400,0
BTG,D,20121026,000000,0.03,0.03,0.02,0.03,33167,0
BTG,D,20121029,000000,0.03,0.03,0.03,0.03,600,0
BTG,D,20121030,000000,0.03,0.03,0.03,0.03,350,0
BTG,D,20121031,000000,0.03,0.03,0.03,0.03,500,0
BTG,D,20121102,000000,0.03,0.03,0.03,0.03,113500,0
BTG,D,20121105,000000,0.03,0.03,0.03,0.03,350,0
BTG,D,20121106,000000,0.03,0.03,0.03,0.03,3667,0
BTG,D,20121107,000000,0.03,0.03,0.03,0.03,11910,0
BTG,D,20121108,000000,0.03,0.03,0.03,0.03,12866,0
BTG,D,20121109,000000,0.03,0.03,0.03,0.03,1000,0
BTG,D,20121112,000000,0.03,0.03,0.03,0.03,1500,0
BTG,D,20121113,000000,0.03,0.03,0.03,0.03,1000,0
BTG,D,20121114,000000,0.03,0.03,0.03,0.03,1000,0
BTG,D,20121115,000000,0.03,0.03,0.02,0.02,109000,0
BTG,D,20121116,000000,0.02,0.02,0.02,0.02,1000,0
BTG,D,20121119,000000,0.02,0.02,0.02,0.02,2500,0
BTG,D,20121120,000000,0.02,0.02,0.02,0.02,10000,0
BTG,D,20121121,000000,0.02,0.02,0.02,0.02,500,0
BTG,D,20121122,000000,0.02,0.02,0.02,0.02,1000,0
BTG,D,20121123,000000,0.02,0.02,0.02,0.02,3050,0
BTG,D,20121126,000000,0.02,0.02,0.02,0.02,614339,0
BTG,D,20121127,000000,0.02,0.02,0.02,0.02,500,0
BTG,D,20121128,000000,0.02,0.02,0.02,0.02,500,0
BTG,D,20121129,000000,0.02,0.02,0.02,0.02,500,0
BTG,D,20121130,000000,0.02,0.02,0.02,0.02,9599,0
BTG,D,20121203,000000,0.02,0.02,0.02,0.02,700,0
BTG,D,20121204,000000,0.02,0.02,0.02,0.02,500,0
BTG,D,20121205,000000,0.02,0.03,0.02,0.03,64515,0
BTG,D,20121206,000000,0.03,0.03,0.03,0.03,31000,0
BTG,D,20121207,000000,0.03,0.03,0.03,0.03,65500,0
BTG,D,20121210,000000,0.03,0.03,0.03,0.03,65600,0
BTG,D,20121211,000000,0.03,0.03,0.02,0.03,13700,0
BTG,D,20121212,000000,0.03,0.03,0.03,0.03,35450,0
BTG,D,20121213,000000,0.03,0.03,0.03,0.03,36353,0
BTG,D,20121214,000000,0.03,0.03,0.03,0.03,30605,0
BTG,D,20121217,000000,0.03,0.03,0.03,0.03,1050,0
BTG,D,20121218,000000,0.03,0.03,0.03,0.03,625,0
BTG,D,20121219,000000,0.03,0.03,0.03,0.03,310,0
BTG,D,20121220,000000,0.03,0.03,0.02,0.03,185210,0
BTG,D,20121221,000000,0.03,0.03,0.02,0.03,96310,0
BTG,D,20121227,000000,0.03,0.03,0.03,0.03,200,0
BTG,D,20121228,000000,0.03,0.03,0.02,0.02,319000,0
BTG,D,20130102,000000,0.02,0.02,0.02,0.02,500,0
BTG,D,20130103,000000,0.02,0.02,0.02,0.02,1300,0
BTG,D,20130104,000000,0.02,0.03,0.02,0.03,50200,0
BTG,D,20130107,000000,0.02,0.02,0.02,0.02,180000,0
BTG,D,20130108,000000,0.02,0.02,0.02,0.02,1123,0
BTG,D,20130109,000000,0.02,0.02,0.02,0.02,300,0
BTG,D,20130110,000000,0.02,0.02,0.02,0.02,400,0
BTG,D,20130111,000000,0.02,0.02,0.02,0.02,400,0
BTG,D,20130114,000000,0.02,0.02,0.02,0.02,200,0
BTG,D,20130115,000000,0.02,0.02,0.02,0.02,500,0
BTG,D,20130116,000000,0.02,0.02,0.02,0.02,1000,0
BTG,D,20130117,000000,0.02,0.02,0.02,0.02,1100,0
BTG,D,20130118,000000,0.02,0.02,0.02,0.02,500,0
BTG,D,20130121,000000,0.02,0.02,0.02,0.02,5200,0
BTG,D,20130122,000000,0.02,0.02,0.02,0.02,500,0
BTG,D,20130123,000000,0.02,0.02,0.02,0.02,800,0
BTG,D,20130124,000000,0.02,0.02,0.02,0.02,500,0
BTG,D,20130125,000000,0.02,0.03,0.02,0.03,149200,0
BTG,D,20130128,000000,0.03,0.03,0.03,0.03,30200,0
BTG,D,20130129,000000,0.03,0.03,0.02,0.02,20200,0
BTG,D,20130130,000000,0.03,0.03,0.03,0.03,69500,0
BTG,D,20130131,000000,0.03,0.03,0.03,0.03,30900,0
BTG,D,20130201,000000,0.03,0.03,0.03,0.03,30300,0
BTG,D,20130204,000000,0.03,0.03,0.03,0.03,31000,0
BTG,D,20130205,000000,0.03,0.03,0.03,0.03,10500,0
BTG,D,20130206,000000,0.03,0.03,0.03,0.03,1000,0
BTG,D,20130207,000000,0.03,0.03,0.03,0.03,900,0
BTG,D,20130208,000000,0.03,0.03,0.03,0.03,600,0
BTG,D,20130211,000000,0.03,0.03,0.03,0.03,70500,0
BTG,D,20130212,000000,0.02,0.03,0.02,0.03,66736,0
BTG,D,20130213,000000,0.03,0.03,0.03,0.03,6000,0
BTG,D,20130214,000000,0.03,0.03,0.03,0.03,500,0
BTG,D,20130215,000000,0.03,0.03,0.03,0.03,88267,0
BTG,D,20130218,000000,0.03,0.03,0.03,0.03,14742,0
BTG,D,20130219,000000,0.03,0.03,0.03,0.03,14997,0
